[2024-09-20 16:11:53,749] INFO _log() L224  127.0.0.1 - - [20/Sep/2024 16:11:53] "POST /secao HTTP/1.1" 200 - - call_trace=C:\Users\mtmos\Desktop\exReact\desenvolvimento-full-stack-main (1)\desenvolvimento-full-stack-main\desenvolvimento-front-end-avancado\aula-3\env\Lib\site-packages\werkzeug\_internal.py L224 
[2024-09-23 16:37:56,890] INFO _log() L224   * Running on all addresses (0.0.0.0)
   WARNING: This is a development server. Do not use it in a production deployment.
 * Running on http://127.0.0.1:5000
 * Running on http://192.168.0.104:5000 (Press CTRL+C to quit) - call_trace=C:\Users\mtmos\Desktop\mtmapi\env\Lib\site-packages\werkzeug\_internal.py L224 
[2024-09-23 16:38:05,610] INFO _log() L224  127.0.0.1 - - [23/Sep/2024 16:38:05] "[32mGET / HTTP/1.1[0m" 302 - - call_trace=C:\Users\mtmos\Desktop\mtmapi\env\Lib\site-packages\werkzeug\_internal.py L224 
[2024-09-23 16:38:05,641] INFO _log() L224  127.0.0.1 - - [23/Sep/2024 16:38:05] "GET /openapi/ HTTP/1.1" 200 - - call_trace=C:\Users\mtmos\Desktop\mtmapi\env\Lib\site-packages\werkzeug\_internal.py L224 
[2024-09-23 16:38:05,897] INFO _log() L224  127.0.0.1 - - [23/Sep/2024 16:38:05] "GET /openapi/static/images/swagger.svg HTTP/1.1" 200 - - call_trace=C:\Users\mtmos\Desktop\mtmapi\env\Lib\site-packages\werkzeug\_internal.py L224 
[2024-09-23 16:38:05,989] INFO _log() L224  127.0.0.1 - - [23/Sep/2024 16:38:05] "GET /openapi/static/images/redoc.svg HTTP/1.1" 200 - - call_trace=C:\Users\mtmos\Desktop\mtmapi\env\Lib\site-packages\werkzeug\_internal.py L224 
[2024-09-23 16:38:06,005] INFO _log() L224  127.0.0.1 - - [23/Sep/2024 16:38:06] "GET /openapi/static/images/rapidoc.svg HTTP/1.1" 200 - - call_trace=C:\Users\mtmos\Desktop\mtmapi\env\Lib\site-packages\werkzeug\_internal.py L224 
[2024-09-23 16:38:07,172] INFO _log() L224  127.0.0.1 - - [23/Sep/2024 16:38:07] "GET /openapi/swagger HTTP/1.1" 200 - - call_trace=C:\Users\mtmos\Desktop\mtmapi\env\Lib\site-packages\werkzeug\_internal.py L224 
[2024-09-23 16:38:07,209] INFO _log() L224  127.0.0.1 - - [23/Sep/2024 16:38:07] "GET /openapi/static/css/swagger-ui.css HTTP/1.1" 200 - - call_trace=C:\Users\mtmos\Desktop\mtmapi\env\Lib\site-packages\werkzeug\_internal.py L224 
[2024-09-23 16:38:07,443] INFO _log() L224  127.0.0.1 - - [23/Sep/2024 16:38:07] "GET /openapi/static/js/swagger-ui-bundle.js HTTP/1.1" 200 - - call_trace=C:\Users\mtmos\Desktop\mtmapi\env\Lib\site-packages\werkzeug\_internal.py L224 
[2024-09-23 16:38:07,526] INFO _log() L224  127.0.0.1 - - [23/Sep/2024 16:38:07] "GET /openapi/static/js/swagger-ui-standalone-preset.js HTTP/1.1" 200 - - call_trace=C:\Users\mtmos\Desktop\mtmapi\env\Lib\site-packages\werkzeug\_internal.py L224 
[2024-09-23 16:38:07,994] INFO _log() L224  127.0.0.1 - - [23/Sep/2024 16:38:07] "GET /openapi/openapi.json HTTP/1.1" 200 - - call_trace=C:\Users\mtmos\Desktop\mtmapi\env\Lib\site-packages\werkzeug\_internal.py L224 
[2024-09-23 16:38:25,995] INFO _log() L224  127.0.0.1 - - [23/Sep/2024 16:38:25] "GET /movs HTTP/1.1" 200 - - call_trace=C:\Users\mtmos\Desktop\mtmapi\env\Lib\site-packages\werkzeug\_internal.py L224 
